model_id,fom,variables,aic,null_aic,delta_aic,null_deviance,residual_dev,dev_explained,MCFaddenPseudoR2,spatial_auc,training_auc,test_auc,toc_auc,number_of_variables
527,0.476973152944977,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1048.14626184615,1008.5542341485,-39.5920276976515,1122.87867934041,1032.14626184615,90.7324174942569,0.0808034021516504,0.664270215970356,0.697874052712762,0.705591266197327,0.806180293651879,7
528,0.47904031450414,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1048.46186644745,1008.5542341485,-39.9076322989504,1133.98878739607,1034.46186644745,99.5269209486225,0.0877671120339398,0.675175077413936,0.697126392118651,0.685225,0.906936586823213,6
529,0.47951888195434,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1048.70899087926,1008.5542341485,-40.1547567307605,1133.98878739607,1038.70899087926,95.2797965168124,0.0840218153616838,0.671033981561017,0.691794047142234,0.68385,0.895962745802745,4
530,0.479896432394752,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,predios_lingue1",1048.72635108541,1008.5542341485,-40.1721169369114,1122.87867934041,1038.72635108541,84.152328254997,0.0749433841814765,0.666735291697076,0.689710463904012,0.699750025507601,0.781205817270787,4
531,0.490724196086545,"bn_lingue_87,dis_comunidades_lingue,dis_hid_lingue,predios_lingue1",1048.78473066638,1008.5542341485,-40.2304965178798,1122.87867934041,1038.78473066638,84.0939486740285,0.0748913931854387,0.674791117125128,0.693697758213887,0.719186817671666,0.939735572760968,4
532,0.480679773076851,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue",1048.79984241614,1008.5542341485,-40.245608267641,1133.98878739607,1038.79984241614,95.1889449799319,0.0839416985757947,0.679568588273071,0.700635457702907,0.691075,0.837974942610487,4
533,0.495877673378358,"dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1048.81139069472,1008.5542341485,-40.2571565462194,1122.87867934041,1038.81139069472,84.0672886456889,0.0748676506130397,0.678994629693216,0.68928978606398,0.687633914906642,0.855728132273276,4
534,0.478295470088658,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1048.9109102626,1008.5542341485,-40.3566761140996,1133.98878739607,1036.9109102626,97.0778771334733,0.0856074400491993,0.67653825435937,0.693653194325715,0.688275,0.911575010862655,5
535,0.479620157064805,"bn_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1048.94927059419,1008.5542341485,-40.3950364456896,1133.98878739607,1036.94927059419,97.0395168018833,0.0855736122618205,0.674954064848686,0.693031485942815,0.686025,0.929214926666159,5
536,0.47582264456603,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1048.97392065268,1008.5542341485,-40.4196865041799,1133.98878739607,1036.97392065268,97.014866743393,0.0855518747819051,0.674893348951654,0.693252670655962,0.687225,0.920802270060102,5
537,0.48296078235705,"cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1049.0215618885,1008.5542341485,-40.4673277399984,1122.87867934041,1035.0215618885,87.85711745191,0.0782427514818594,0.68153426261622,0.683436876985264,0.726584022038568,0.86014800754441,6
538,0.47799222999223,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue",1049.18125520274,1008.5542341485,-40.6270210542377,1133.98878739607,1039.18125520274,94.8075321933352,0.0836053524047955,0.683676235566567,0.699953969667804,0.69615,0.841343478793393,4
539,0.471288550071779,"bn_lingue_87,dis_urbano_lingue,dis_hid_lingue",1049.18884152608,1008.5542341485,-40.6346073775808,1133.98878739607,1041.18884152608,92.7999458699921,0.081834976590099,0.674466349977456,0.688601813714648,0.686575,0.906021130536514,3
540,0.483266064889615,"dis_urbano_lingue,dis_caminos_lingue,predios_lingue1",1049.20714044817,1008.5542341485,-40.6529062996683,1122.87867934041,1041.20714044817,81.6715388922401,0.0727340721619321,0.669125768750203,0.679845873394261,0.667891031527395,0.8672938131047,3
541,0.473321560244137,"cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1049.21745667077,1008.5542341485,-40.6632225222738,1122.87867934041,1039.21745667077,83.6612226696345,0.0745060211836761,0.66940264776707,0.677675419610903,0.681435567799204,0.848722605573384,4
542,0.494866684689329,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1049.25150893604,1008.5542341485,-40.6972747875382,1122.87867934041,1037.25150893604,85.6271704043702,0.0762568316415704,0.679545546023201,0.692393047231757,0.685618814406693,0.862479894034448,5
543,0.475131369155081,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1049.28165432216,1008.5542341485,-40.7274201736579,1122.87867934041,1037.28165432216,85.5970250182504,0.0762299851205041,0.661891789992743,0.689326366745722,0.697148250178553,0.802464077974931,5
544,0.490443863575104,"dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1049.29672435007,1008.5542341485,-40.7424902015684,1122.87867934041,1039.29672435007,83.5819549903399,0.0744354279123343,0.676281189515347,0.688686204815237,0.685542291602898,0.861789371150951,4
545,0.478525280287532,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue",1049.3316813458,1008.5542341485,-40.7774471973053,1133.98878739607,1041.3316813458,92.6571060502677,0.0817090143043055,0.673601759970212,0.695865041457189,0.67305,0.849731418076777,3
546,0.484219725343321,"bn_lingue_87,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1049.35644722181,1008.5542341485,-40.8022130733095,1122.87867934041,1037.35644722181,85.5222321185988,0.076163376945438,0.670598714070821,0.694782985105566,0.716738087950209,0.963275575905663,5
547,0.482942284424154,"cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15",1049.41828088258,1008.5542341485,-40.8640467340849,1133.98878739607,1039.41828088258,94.570506513488,0.0833963329837204,0.686087506623521,0.693611348569174,0.7295,0.841530158291396,4
548,0.483145787070536,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1049.44135820641,1008.5542341485,-40.8871240579081,1133.98878739607,1037.44135820641,96.5474291896649,0.0851396682778165,0.680501748120234,0.702751657390857,0.687675,0.844445873721241,5
549,0.483900158829715,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1049.45314687882,1008.5542341485,-40.8989127303248,1122.87867934041,1033.45314687882,89.4255324615835,0.07963953195203,0.667811267646862,0.697160729418794,0.705540250994796,0.781173164988617,7
550,0.496616794546588,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1049.46304393574,1008.5542341485,-40.9088097872475,1122.87867934041,1037.46304393574,85.4156354046609,0.0760684453059837,0.678796295120946,0.692966144579048,0.686333027242118,0.865902835981091,5
551,0.472550543601114,"cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1049.48197034273,1008.5542341485,-40.9277361942318,1122.87867934041,1035.48197034273,87.3967089976766,0.0778327263716634,0.669818839914159,0.681528584754391,0.67717579838792,0.857097647679652,6
552,0.483793667236624,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue",1049.57365298278,1008.5542341485,-41.0194188342803,1133.98878739607,1039.57365298278,94.4151344132927,0.0832593191949402,0.6773921755465,0.700252867928814,0.6872,0.846691220132641,4
553,0.471493419892255,"bn_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1049.63092354973,1008.5542341485,-41.0766894012315,1133.98878739607,1041.63092354973,92.3578638463414,0.0814451296810604,0.670918355674933,0.687627405383755,0.684,0.915583651112841,3
554,0.481403948175908,"bn_lingue_87,mat_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1049.69503997395,1008.5542341485,-41.1408058254476,1133.98878739607,1037.69503997395,96.2937474221253,0.0849159608034931,0.671551355046271,0.692672808029603,0.685925,0.896695797273888,5
555,0.481570100911915,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,predios_lingue1",1049.78392106436,1008.5542341485,-41.2296869158649,1122.87867934041,1037.78392106436,85.0947582760434,0.0757826823517829,0.67083071926196,0.6937526292365,0.713447607387001,0.921727826183716,5
556,0.470255964729489,"cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1049.82807525693,1008.5542341485,-41.2738411084372,1122.87867934041,1039.82807525693,83.0506040834712,0.0739622237125886,0.666714790008396,0.676340224727321,0.678833792470156,0.852780937282523,4
557,0.487418324674472,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue",1049.85962753968,1008.5542341485,-41.305393391179,1133.98878739607,1041.85962753968,92.1291598563939,0.0812434486834267,0.681471570072242,0.694735206030571,0.6983,0.833140231247141,3
558,0.48043546614615,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1049.88471230127,1008.5542341485,-41.330478152775,1133.98878739607,1037.88471230127,96.104075094798,0.0847486996017638,0.679706983057379,0.704186369043705,0.6867,0.850710702654815,5
559,0.469261142797116,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue",1049.95308725357,1008.5542341485,-41.3988531050763,1133.98878739607,1041.95308725357,92.0357001424966,0.0811610318950633,0.673171774906689,0.68746002235759,0.68635,0.899421832063029,3
560,0.47183044101307,"mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1050.06367648554,1008.5542341485,-41.5094423370413,1122.87867934041,1038.06367648554,84.8150028548671,0.0755335410809372,0.669729823436883,0.689039818072076,0.712299765330068,0.850372712597403,5
561,0.477349405076268,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1050.12315543838,1008.5542341485,-41.5689212898794,1122.87867934041,1032.12315543838,90.7555239020289,0.0808239799827173,0.664291398199451,0.697715536425214,0.704902560963167,0.806860418907281,8
562,0.478860931518437,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,predios_lingue1",1050.32082060559,1008.5542341485,-41.7665864570895,1122.87867934041,1038.32082060559,84.5578587348189,0.0753045367149453,0.666630703961524,0.689716560684303,0.697938985817774,0.782943765318192,5
563,0.475900510853305,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1050.35677191606,1008.5542341485,-41.8025377675647,1122.87867934041,1036.35677191606,86.5219074243437,0.0770536559436392,0.667191738549407,0.694978082074856,0.711509029690848,0.947330704212188,6
564,0.478516086507729,"mat_lingue_87,dis_urbano_lingue",1050.51736176664,1008.5542341485,-41.9631276181428,1133.98878739607,1044.51736176664,89.4714256294301,0.0788997445335236,0.670168104348799,0.691112559107131,0.6731,0.843188081732798,2
565,0.477762585456805,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1050.53603679676,1008.5542341485,-41.9818026482581,1133.98878739607,1038.53603679676,95.4527505993149,0.0841743336973365,0.677534150434523,0.70071317125077,0.689775,0.848309577772783,5
566,0.492928474779535,"dis_urbano_lingue,predios_lingue1",1050.60324950558,1008.5542341485,-42.0490153570854,1122.87867934041,1044.60324950558,78.2754298348229,0.0697096055655835,0.666432845227745,0.674950158821127,0.668911335578002,0.859923347898502,2
567,0.490560655974072,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,predios_lingue1",1050.61597207883,1008.5542341485,-42.061737930336,1122.87867934041,1038.61597207883,84.2627072615724,0.0750416842103275,0.675923419489094,0.694209887758275,0.720079583715947,0.929623816746395,5
568,0.490425178489717,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1050.65788562949,1008.5542341485,-42.1036514809894,1122.87867934041,1038.65788562949,84.220793710919,0.0750043573366194,0.674850424497891,0.694234274879436,0.717426793184369,0.942866401334741,5
569,0.495402573552534,"dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1050.67553674395,1008.5542341485,-42.1213025954528,1122.87867934041,1038.67553674395,84.2031425964556,0.0749886378160797,0.677322373098896,0.689362947427464,0.687072747678808,0.86346945182835,5
570,0.480048427808019,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,predios_lingue1",1050.68228880249,1008.5542341485,-42.1280546539911,1122.87867934041,1038.68228880249,84.1963905379173,0.0749826246477272,0.667341798894974,0.689698270343432,0.701050913172125,0.794474979401473,5
571,0.476253302248478,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1050.69913181373,1008.5542341485,-42.1448976652291,1133.98878739607,1036.69913181373,97.2896555823438,0.0857941953780212,0.674828717957641,0.693163001177659,0.6873,0.920342628780972,6
572,0.472532304462397,"bn_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1050.74439023959,1008.5542341485,-42.1901560910931,1133.98878739607,1040.74439023959,93.2443971564799,0.0822269128168304,0.671567384059246,0.688536056097226,0.684975,0.916923798382908,4
573,0.476876826514862,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1050.75969738005,1008.5542341485,-42.2054632315553,1133.98878739607,1038.75969738005,95.2290900160176,0.0839771001922233,0.683763377095285,0.700145264554851,0.6983,0.841807913356334,5
574,0.485893906680123,"bn_lingue_87,dis_comunidades_lingue,predios_lingue1",1050.80413985773,1008.5542341485,-42.2499057092323,1122.87867934041,1042.80413985773,80.0745394826761,0.0713118353353303,0.67288539759351,0.687174203303236,0.712299765330068,0.937871370906957,3
575,0.478410366257434,"cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1050.87090148733,1008.5542341485,-42.3166673388346,1133.98878739607,1038.87090148733,95.1178859087383,0.0838790356359285,0.683750910947386,0.693706996012697,0.7277,0.856039155183261,5
576,0.48089649008623,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue",1050.88486681758,1008.5542341485,-42.3306326690795,1133.98878739607,1040.88486681758,93.1039205784934,0.0821030345390663,0.683646682855094,0.697849725910295,0.7011,0.834787961681497,4
577,0.479334780904504,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue",1050.90076002979,1008.5542341485,-42.3465258812905,1133.98878739607,1040.90076002979,93.0880273662824,0.082089019222171,0.67302520083423,0.694448263700002,0.673525,0.850188159021903,4
578,0.475570780506271,"mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1051.01579931951,1008.5542341485,-42.4615651710112,1122.87867934041,1037.01579931951,85.8628800208971,0.0764667471211887,0.662221130747345,0.689844593070399,0.696280991735537,0.802912926803688,6
579,0.475506683380289,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1051.04331945146,1008.5542341485,-42.4890853029599,1133.98878739607,1039.04331945146,94.945467944613,0.0837269900724787,0.682398223183231,0.69951757820673,0.69705,0.848615331840847,5
580,0.471894219132545,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue",1051.04786231596,1008.5542341485,-42.4936281674638,1133.98878739607,1041.04786231596,92.9409250801091,0.081959298110456,0.674342254480108,0.688344761210179,0.685725,0.899855783439734,4
581,0.483353972556592,"dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1051.06776127738,1008.5542341485,-42.5135271288782,1122.87867934041,1041.06776127738,81.8109180630302,0.0728581988136839,0.668783160175686,0.678870388547808,0.668248137945108,0.867952510033517,4
582,0.470155967415331,"cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.0854554306,1008.5542341485,-42.531221282107,1122.87867934041,1039.0854554306,83.7932239098013,0.074623577285324,0.667620192955363,0.67724254821029,0.679675543311907,0.855076467054464,5
583,0.484585774894559,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.19833997411,1008.5542341485,-42.6441058256114,1122.87867934041,1037.19833997411,85.6803393662969,0.0763041822261927,0.671537065676463,0.695221953286469,0.718217528823589,0.955668966491646,6
584,0.482743460786545,"dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1051.20575679794,1008.5542341485,-42.6515226494409,1122.87867934041,1041.20575679794,81.6729225424674,0.0727353043967699,0.668964974449374,0.679760518470196,0.667712478318539,0.868021460691203,4
585,0.494702234459521,"dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.20684031408,1008.5542341485,-42.6526061655868,1122.87867934041,1037.20684031408,85.6718390263215,0.0762966120940566,0.678383422270683,0.69189920802824,0.685491276400367,0.86688110110591,6
586,0.475703570841182,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1051.20846438866,1008.5542341485,-42.6542302401649,1122.87867934041,1037.20846438866,85.6702149517434,0.076295165744947,0.662668380021041,0.689332463526012,0.699086827874707,0.820302320830946,6
587,0.483122658957014,"cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15",1051.28613635353,1008.5542341485,-42.7319022050331,1133.98878739607,1039.28613635353,94.7026510425399,0.0835128637030014,0.685409241206209,0.692983662221053,0.72895,0.843139139420397,5
588,0.479716841695838,"bn_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1051.28902969392,1008.5542341485,-42.7347955454245,1122.87867934041,1041.28902969392,81.5896496464838,0.0726611442069688,0.667965219380796,0.68800336542272,0.710233649627589,0.963813454764899,4
589,0.477744216976793,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_plant87_lingue",1051.29863702213,1008.5542341485,-42.7444028736375,1133.98878739607,1041.29863702213,92.6901503739355,0.0817381542076583,0.672865275346328,0.695924821109391,0.6716,0.85302673766186,4
590,0.483830706057089,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1051.29970196373,1008.5542341485,-42.7454678152346,1122.87867934041,1037.29970196373,85.5789773766737,0.0762139124655425,0.670690052280194,0.695075630559502,0.715896337108458,0.96434986429363,6
591,0.480859597604686,"mat_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1051.31086245556,1008.5542341485,-42.7566283070619,1133.98878739607,1037.31086245556,96.677924940511,0.0852547450336862,0.678893606670947,0.70251851674727,0.687075,0.851445518744601,6
592,0.481773227100075,"mat_lingue_87,dis_urbano_lingue,dis_hid_lingue",1051.49919922809,1008.5542341485,-42.9449650795948,1133.98878739607,1043.49919922809,90.4895881679781,0.079797603974344,0.670552546815358,0.690502806654671,0.6752,0.844320930867436,3
593,0.470351429401834,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1051.50598911778,1008.5542341485,-42.9517549692785,1133.98878739607,1041.50598911778,92.4827982782945,0.0815553022271576,0.670830855441602,0.6877589206186,0.68395,0.910165915837093,4
594,0.482285906651123,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_plant87_lingue",1051.53964622671,1008.5542341485,-42.9854120782134,1133.98878739607,1041.53964622671,92.4491411693596,0.0815256219434467,0.679969168417096,0.695081928013343,0.699,0.844442157315407,4
595,0.46645656082225,"mat_lingue_87,dis_comunidades_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue,predios_lingue1",1051.61004720334,1008.5542341485,-43.0558130548461,1122.87867934041,1037.61004720334,85.2686321370622,0.0759375288763611,0.667702618721019,0.688332591558398,0.710412202836445,0.86388231066821,6
596,0.48521172068735,"cul_prad_lingue_87,dis_comunidades_lingue,pen_lingue15",1051.67294004679,1008.5542341485,-43.1187058982878,1133.98878739607,1043.67294004679,90.3158473492851,0.0796443918609403,0.685801877916731,0.688551001010276,0.725875,0.842718924633877,3
597,0.481810165118518,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1051.70582577814,1008.5542341485,-43.1515916296444,1122.87867934041,1037.70582577814,85.172853562264,0.0758522315271812,0.671002522125443,0.694033081129855,0.711891643709825,0.924711613386455,6
598,0.481390103796743,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,predios_lingue1",1051.89634496048,1008.5542341485,-43.3421108119826,1122.87867934041,1041.89634496048,80.9823343799258,0.0721202885671459,0.66814429305527,0.685698782472976,0.70536169778594,0.918750098911384,4
599,0.469992364784035,"cul_prad_lingue_87,dis_urbano_lingue,dis_caminos_lingue",1051.9389266731,1008.5542341485,-43.3846925245975,1133.98878739607,1043.9389266731,90.0498607229754,0.0794098334338499,0.672346514202272,0.684327568582206,0.675875,0.852120753363767,3
600,0.488540395029267,"dis_urbano_lingue,dis_hid_lingue,predios_lingue1",1052.0529935716,1008.5542341485,-43.4987594231002,1122.87867934041,1044.0529935716,78.8256857688082,0.0701996459805537,0.666987981226621,0.674188061284835,0.668350168350168,0.861629644741175,3
601,0.471880551927351,"mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,predios_lingue1",1052.06349475542,1008.5542341485,-43.5092606069213,1122.87867934041,1038.06349475542,84.815184584987,0.0755337029239959,0.669752743455875,0.689021527731205,0.712274257728803,0.850305007295458,6
602,0.475735627261499,"mat_lingue_87,dis_comunidades_lingue,pen_lingue15,predios_lingue1",1052.08853267958,1008.5542341485,-43.5342985310858,1122.87867934041,1042.08853267958,80.7901466608225,0.0719491323036606,0.668730894731276,0.682595521305199,0.708422609937762,0.850798223029799,4
603,0.479569517776526,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,predios_lingue1",1052.26708343812,1008.5542341485,-43.7128492896236,1122.87867934041,1038.26708343812,84.6115959022848,0.0753523933253295,0.667277810339171,0.689576334737625,0.699086827874707,0.797337195618417,6
604,0.475905091479027,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1052.33095092341,1008.5542341485,-43.7767167749168,1122.87867934041,1036.33095092341,86.5477284169915,0.0770766512975657,0.667321311856624,0.695215856506179,0.710284664830119,0.948617405446462,7
605,0.483752000773789,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,predios_lingue1",1052.33171094369,1008.5542341485,-43.7774767951933,1122.87867934041,1042.33171094369,80.5469683967151,0.0717325654843046,0.672956942344508,0.687729010309655,0.709749005203551,0.942756172971277,4
606,0.476450389026533,"mat_lingue_87,dis_urbano_lingue,dis_plant87_lingue",1052.36775331542,1008.5542341485,-43.8135191669251,1133.98878739607,1044.36775331542,89.6210340806479,0.0790316756891757,0.66884955885134,0.690580520202533,0.67145,0.849805226374385,3
607,0.47623038859605,"bn_lingue_87,mat_lingue_87,dis_comunidades_lingue,dis_plant87_lingue,predios_lingue1",1052.38459585801,1008.5542341485,-43.8303617095123,1122.87867934041,1040.38459585801,82.494083482396,0.0734666041845715,0.664099658471191,0.686979106333945,0.70393327211509,0.946469517003092,5
608,0.490079588895156,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,predios_lingue1",1052.47166864558,1008.5542341485,-43.9174344970818,1122.87867934041,1038.47166864558,84.4070106948266,0.0751701962534442,0.675986460653712,0.694575694575695,0.718166513621059,0.932658284705912,6
609,0.489813500753453,"dis_urbano_lingue,dis_plant87_lingue,predios_lingue1",1052.54517562237,1008.5542341485,-43.9909414738772,1122.87867934041,1044.54517562237,78.3335037180314,0.0697613243169294,0.665543213168973,0.674852610336481,0.668197122742577,0.864046875456376,3
610,0.476817202163935,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1052.56817611503,1008.5542341485,-44.013941966535,1133.98878739607,1040.56817611503,93.420611281038,0.082382305997536,0.681532664110807,0.697825814049414,0.700875,0.846068862418317,5
611,0.47116565555944,"bn_lingue_87,cul_prad_lingue_87,dis_urbano_lingue,dis_hid_lingue,dis_plant87_lingue",1052.60522257689,1008.5542341485,-44.0509884283904,1133.98878739607,1040.60522257689,93.3835648191825,0.0823496368368996,0.671471294474216,0.688392584931941,0.6853,0.910986710766137,5
612,0.474769966475734,"cul_prad_lingue_87,dis_comunidades_lingue,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1052.60987861147,1008.5542341485,-44.055644462976,1133.98878739607,1038.60987861147,95.3789087845969,0.0841092168147547,0.682357059454316,0.699786586641639,0.697675,0.849317044457432,6
613,0.486353691317122,"bn_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,predios_lingue1",1052.71649197857,1008.5542341485,-44.1622578300739,1122.87867934041,1042.71649197857,80.1621873618346,0.0713898917458501,0.673576298907484,0.68763146182501,0.713371084583206,0.929529323156438,4
614,0.47893451927413,"cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_hid_lingue,pen_lingue15,dis_plant87_lingue",1052.78614598579,1008.5542341485,-44.2319118372948,1133.98878739607,1038.78614598579,95.2026414102781,0.0839537766761238,0.683233621748275,0.693168979142879,0.727625,0.856737421899362,6
615,0.47819897110707,"mat_lingue_87,dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue",1052.86204488676,1008.5542341485,-44.3078107382585,1133.98878739607,1040.86204488676,93.1267425093145,0.0821231598975131,0.672195181767444,0.693940136656285,0.672125,0.853728826166442,5
616,0.476418301546448,"bn_lingue_87,mat_lingue_87,cul_prad_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1052.93468557058,1008.5542341485,-44.3804514220858,1122.87867934041,1036.93468557058,85.9439937698226,0.0765389844433659,0.663051972231407,0.690106754622884,0.697581879400061,0.821950886063852,7
617,0.479293364482202,"bn_lingue_87,dis_comunidades_lingue,dis_caminos_lingue,dis_plant87_lingue,predios_lingue1",1052.97190836052,1008.5542341485,-44.4176742120237,1122.87867934041,1040.97190836052,81.9067709798846,0.072943562369532,0.668460051726961,0.688442333603624,0.708575655545353,0.965645920613414,5
618,0.482937660013035,"dis_urbano_lingue,dis_caminos_lingue,dis_hid_lingue,dis_plant87_lingue,predios_lingue1",1053.06601349138,1008.5542341485,-44.5117793428831,1122.87867934041,1041.06601349138,81.8126658490253,0.0728597553362427,0.668596603922007,0.67872406582084,0.667967554331191,0.868731105699525,5
